store_name,hp_url,tel_num,area
一本松温泉 あけぼの荘,http://www.town.ainan.ehime.jp/kanko/sightseeing/shukuhaku/akebonoso.html,0895-84-3260,愛媛県南宇和郡愛南町増田5470
ホテル星羅四万十,http://www.seirashimanto.com/,0880-52-2225,高知県四万十市西土佐用井1100
湯元蘇鶴温泉,,088-892-1788,高知県吾川郡いの町大内中ノ谷1079
とべ温泉 湯砥里館,http://www.town.tobe.ehime.jp/soshiki/30/tobeonsen.html,089-962-7200,愛媛県伊予郡砥部町宮内1902-3
虹の宿ホテル花景色,http://www.hanagesiki.jp/,0943-77-2110,福岡県うきは市浮羽町古川1097-1
ふるさと交流館 日王の湯,http://hinounoyu.com/,0947-48-3333,福岡県田川郡福智町神崎1056-30
柳川温泉「南風」（はえんかぜ）,http://www.city.yanagawa.fukuoka.jp/kanko/onsen/onsen/haenkaze.html,0944-75-6200,福岡県柳川市上宮永町6-3柳川総合保健福祉センター 水の郷内
北野温泉 ぽっかぽかの湯,http://www.geocities.jp/poka2_kitano/,0942-23-1126,福岡県久留米市北野町大城897-1
遠賀川温泉（おんががわおんせん）,http://www.ongagawa.net/,093-293-6869,福岡県遠賀郡遠賀町浅木61-1
原城温泉真砂,http://www.harajoumasago.jp/,0957-85-3155,長崎県南島原市丁133
HOTEL RIVIERA ししくい,http://www.hotel-riviera.co.jp/,0884-76-3300,徳島県海部郡海陽町宍喰浦字松原226-1
蔵のゆ,http://www.geocities.jp/kuranoyujpn/,086-435-9722,岡山県倉敷市大島121-1
リフレッシュハウス東城,http://www10.ocn.ne.jp/~yousalon/onsen.htm,08477-2-1288,広島県庄原市東城町粟田2538-1
大学湯,http://www.1010hiroshima.com/hi_minamiku.html,082-251-6829,広島県広島市南区翠2-14-2
スーパー銭湯南の風いいとも湯,,082-291-8885,広島県広島市西区南観音8-15-23
グリーンスパつつが,,0826-32-2880,広島県山県郡安芸太田町中筒賀才之峠280
鷲羽温泉備前屋甲子（びぜんやこうし）,http://www.bizenya-koshi.com/,086-479-8222,岡山県倉敷市下津井5-1-1
宮浜グランドホテル,,0829-55-2255,広島県廿日市市宮浜温泉2-5-4
景清洞トロン温泉,http://www.c-able.ne.jp/~mitou-11/html/marugoto/miru_toron.htm,08396-2-2177,山口県美祢市美東町赤3108
湯遊の郷 天宿,http://www.tenjuku.co.jp/,08396-5-0088,山口県美祢市美東町真名1071
一の俣温泉グランドホテル,,0837-68-0321,山口県下関市豊田町一の俣
剣山木綿麻温泉,,0883-62-5500,徳島県美馬郡つるぎ町貞光長瀬127-2木綿麻の里内
月ヶ谷温泉,http://www.e-kamikatsu.jp/own/index.asp,0885-46-0203,徳島県勝浦郡上勝町福原平間70
峡谷の宿ホテル大歩危峡まんなか,,0883-84-1216,徳島県三好市大歩危
瀬戸大橋温泉 やま幸,http://www.s-yamakou.co.jp/,086-462-1126,岡山県倉敷市下庄140-1
御幸荘花結び,http://www.hanamusubi.co.jp/,078-904-0166,兵庫県神戸市北区有馬町1740-12
ゆうゆうらんど紀の国,http://yuuyuu.jimdo.com/,078-731-4833,兵庫県神戸市長田区野田町8-5-12
湯あそびひろば芦原温泉,http://kobe-ashihara.sakura.ne.jp/,078-521-3739,兵庫県神戸市兵庫区湊川町2-10-11
湯あそびひろば森温泉,,078-411-5966,兵庫県神戸市東灘区森南町1-15-4
汐見の湯,,0735-52-0015,和歌山県東牟婁郡那智勝浦町湯川955-1
しらさぎ,http://www.tsubaki-shirasagi.jp/,0739-46-0321,和歌山県西牟婁郡白浜町椿1056-22
シーサイドホテル加太海月（旧　吾妻屋シーサイドホテル）,http://www.azumaya-seaside.com/,073-459-0015,和歌山県和歌山市加太1905
ゆアシス東郷龍鳳閣,http://www.ryuhoukaku.jp/,0858-32-2622,鳥取県東伯郡湯梨浜町引地560-7
とっとり休養センター レーク大樹,http://www.oyado-totoya.jp/daijyu/,0857-57-0301,鳥取県鳥取市金沢6
多伎いちじく温泉,,0853-86-2600,島根県出雲市多伎町久村654
リフレパークきんたの里,http://www.kinta.sd.web-sanin.jp/,0855-42-3555,島根県浜田市金城町七条イ980-1
荒磯温泉荒磯館,http://araisokan.com/,0856-27-0811,島根県益田市西平原町1019-1
湯郷観光ホテル かつらぎ,http://www.team-samourai.com/,0868-72-1555,岡山県美作市湯郷800
神戸レディススパ,http://www.kobe-ladies-spa.com/,078-391-2495,兵庫県神戸市中央区下山手通2-2-10 神戸サウナビル3F
道の駅 月見の里南濃 足湯,,0584-58-0258,岐阜県海津市南濃町羽沢673-1
町営 なぎさの湯,,0558-52-1820,静岡県賀茂郡西伊豆町仁科814-4地先
宙 SORA 渡月荘金龍,http://www.kinryu.net/,0558-72-0601,静岡県伊豆市修善寺3455
やすらぎの湯,http://www.hamamatsu-inaka.com/spot011.html,053-969-0082,静岡県浜松市天竜区龍山町戸倉711-2
宇久須温泉 西伊豆クリスタルビューホテル,http://www.crystal-view.jp/,0558-55-1111,静岡県賀茂郡西伊豆町宇久須2102-1
千頭温泉 旬,,0547-59-1126,静岡県榛原郡川根本町東藤川669-1
妙樂湯,http://www2.plala.or.jp/myourakuyu/,0557-67-5526,静岡県熱海市下多賀1118-8
二見温泉ホテル清海,http://www.hotel-seikai.com/,0596-43-2046,三重県伊勢市二見町松下1349-136
鳥羽グランドホテル,http://jgh.jp/,0599-25-4141,三重県鳥羽市小浜町239-9
風待ちの湯 福寿荘,,0599-57-2910,三重県志摩市磯部町渡鹿野517
暖灯館きくのや,http://www.kikunoya.jp/,077-578-1281,滋賀県大津市雄琴6-1-29
丹後温泉 はしうど荘,http://www.hashiudosou.com/index.html,0772-75-2212,京都府京丹後市丹後町間人632-1
ほのぼの八木の湯,,,京都府南丹市八木町西田柳原15-1
たけべ八幡温泉（旧サンタケベ）,http://www.yahataonsen.jp/,086-722-2500,岡山県岡山市北区建部町建部上510-1
波多温泉満壽の湯,,0854-64-0800,島根県雲南市掛合町 波多小原地内
鹿の湯ホテル,http://www.sikanoyu.co.jp/,0593-92-3141,三重県三重郡菰野町菰野8520-1
かしわや本店,,0268-38-3011,長野県上田市別所温泉1654
ホテル玉之湯,http://www.asama-tamanoyu.co.jp/,0263-46-0573,長野県松本市浅間温泉1-28-16
蓼科グランドホテル滝の湯,http://www.takinoyu.co.jp/,0266-67-2525,長野県茅野市北山4028-ロ
木漏れ日の湯,,0263-93-3188,長野県松本市安曇沢渡4171-6
楓の湯の足湯,,0269-33-2133,長野県下高井郡山ノ内町湯田中温泉
栂の湯,,0261-71-5111,長野県北安曇郡小谷村栂池高原12840-1
坂北荘,http://www.vill.chikuhoku.lg.jp/info/for-villager/post-66.php,0263-66-2223,長野県東筑摩郡筑北村坂北赤松9828
宝乃湯,,0265-29-8017,長野県飯田市久堅下虎岩2982-4
富貴の森,http://fukinomori.com/,0264-58-2288,長野県木曽郡南木曽町吾妻4644-7
母袋温泉,http://motai.hp4u.jp/,0575-88-3155,岐阜県郡上市大和町栗巣1728
恵那峡国際ホテル,http://enakyo-kh.jp/,0570-550-278,岐阜県恵那市大井町2709-399
新穂高温泉・中尾高原「足洗いの湯」,,,岐阜県高山市奥飛騨温泉郷新穂高温泉中尾
美人の湯かかみがはら,http://www.bizin-yu.co.jp/,058-380-2622,岐阜県各務原市蘇原申子町1-1
蛍の湯,,,岐阜県高山市奥飛騨温泉郷栃尾温泉
河原温泉河原の湯,,0266-79-6162,長野県茅野市泉野1616-2
赤倉温泉足湯公園,,,新潟県妙高市赤倉温泉
阿賀のめぐみ望川閣,,0250-47-1000,新潟県五泉市佐取2869
竹原ノ湯,http://www.furoya.or.jp/guide/detail.php?id=94,0766-91-2528,富山県氷見市上田子508
宇奈月公園前足湯おもかげ,,6:00～22:00,富山県黒部市桃原38-42
辰口福祉会館,http://www.nomi-furusato-kousha.jp/facilities/index.html,0761-51-4511,石川県能美市辰口町ヌ10
天然温泉サウナ片町（アパホテル〈金沢中央〉）,http://www.apahotel.com/hotel/hokuriku/07_kanazawa-chuou/index.html,076-235-2121,石川県金沢市片町1-5-24
丸岡温泉たけくらべ,,0776-67-2333,福井県坂井市山竹田88-8
三国観光ホテル,http://www.mikuni-hotel.com/,0776-81-3111,福井県坂井市緑ヶ丘4-4-8
越前水仙の里温泉 波の華,http://www.fukui-naminohana.com/,0776-89-7387,福井県福井市蒲生町1-94
越前温泉 道の湯,http://www.town.echizen.fukui.jp/webworks/web/section/detail.jsp?belong_id=208,0778-37-2260,福井県丹生郡越前町道口9-41
町営草塩温泉,http://www.town.hayakawa.yamanashi.jp/tour/spot/spa/kusashio.html,0556-45-2507,山梨県南巨摩郡早川町草塩321-1
杏泉閣湯ノ崎の湯,,026-272-1154,長野県千曲市稲荷山571-1
お食事処 しもまき,,0263-93-2500,長野県松本市安曇沢渡4159
ホテルスポーリア湯沢,http://www.sporea.co.jp/,025-784-1112,新潟県南魚沼郡湯沢町湯沢1920
かのせ温泉 赤崎荘,http://www.okuaga.co.jp/akasakisou/index.shtml,02549-2-5811,新潟県東蒲原郡阿賀町鹿瀬11540-1
佐渡温泉 御宿 おぎの湯,http://www.oginoyu.com/,0259-86-1555,新潟県佐渡市小木町1494-6
ふれあいパーク てまりの湯,http://www.city.tsubame.niigata.jp/guide/life/temari/,0256-97-1755,新潟県燕市国上長崎長辰7550-3
柵口温泉 権現荘,http://www.gongenso.com/,025-568-2201,新潟県糸魚川市田麦平26-1
朝日まほろば温泉 朝日まほろばふれあいセンター,http://www.asahimidori.com/spa/,0254-72-6627,新潟県村上市猿沢1240
新穂潟上温泉（にいぼかたがみおんせん）,http://niibokatagamionsen.com/,0259-22-4126,新潟県佐渡市新穂潟上1111
栃尾又温泉　自在館(旧・上の湯),http://www.jizaikan.jp/,025-795-2211,新潟県魚沼市湯之谷栃尾又温泉
津南温泉 クアハウス津南,http://tsunan.net/,025-765-3711,新潟県中魚沼郡津南町芦ヶ崎乙203
うみてらす名立,http://www.umiterasu.co.jp/,025-531-6300,新潟県上越市名立区名立大町4280-1
女池 湯ったり苑(めいけ　ゆったりえん）,http://www.yuttarien.com/meike/index.htm,025-282-2683,新潟県新潟市中央区女池6-1-11
アクアパークにいがた,http://www.aquapark-niigata.jp/,025-264-6400,新潟県新潟市西区笠木3629-1
秋山郷結東温泉 かたくりの宿,http://www.tsumari-artfield.com/katakuri/,025-595-6688（越後妻有 大地の芸術祭の里 総合案内所）,新潟県中魚沼郡津南町結東450-1
美肌の湯 清川高原（旧 津川温泉 清川高原保養センター）,http://www.okuaga.co.jp/kiyokawa/index.shtml,0254-92-5530,新潟県東蒲原郡阿賀町京ノ瀬4851
奥山田温泉セルバン白雲館,http://members.stvnet.home.ne.jp/cervin/,026-242-2911,長野県上高井郡高山村奥山田3681-334
土浦市国民宿舎水郷霞浦の湯(かほのゆ）,http://suigo.jp/,029-823-1631,茨城県土浦市大岩田255
那須烏山温泉　寿乃湯　（旧ユーカリヒルズ温泉センター 壽乃湯）,http://www.nasu-kotobukinoyu.com/,0287-88-5102,栃木県那須烏山市曲畑1021-1
ほてる白河「湯の蔵」,http://www.shirakawa-yunokura.com/,0288-76-0020,栃木県日光市滝483
大江戸温泉物語 日光霧降,http://www.ooedoonsen.jp/nikko/,0288-50-1212,栃木県日光市所野1535-1
ひがしやま（旧旅館ひがしやま）,http://www.ryokan-higashiyama.com/,0287-76-1600,栃木県那須郡那須町湯本204
TOWAピュアコテージ（旧 TOWAピュアホテル＆コテージ）,http://www.pure-cottages.jp/,0287-78-1164,栃木県那須郡那須町高久乙3375
甘楽町総合福祉センターかんらの湯,http://www.town.kanra.gunma.jp/kenkou/fukusi/news/08.html,0274-74-5700,群馬県甘楽郡甘楽町白倉1395-1
蔵やしき 野の花畑,http://www.kurayashiki.co.jp/,0278-66-0641,群馬県利根郡みなかみ町猿ヶ京温泉107
かねまんやすらぎセンター,,0278-24-5956,群馬県沼田市岡谷町1677-1
源泉湯の宿　紫翠亭（旧 隠れ湯の郷 紫翠亭）,http://www.shisuitei.com/,0278-56-4180,群馬県沼田市利根町老神550
銭湯 GOKURAKUYA,http://ts.italworks.com/,03-3399-0276,東京都杉並区上荻2-40-14
大島温泉 元町 浜の湯,,13：00～19：00（7月・8月は11:00～19:00）,東京都大島町元町トンチ畑882
中之郷温泉 やすらぎの湯,http://www.town.hachijo.tokyo.jp/onsen/yasuragi.html,04996-7-0779,東京都八丈島八丈町中之郷1442
樫立向里温泉 ふれあいの湯,http://www.town.hachijo.tokyo.jp/onsen/hureai.html,04996-7-0788,東京都八丈島八丈町樫立1812-3
肘折温泉共同浴場  疝気湯（下の湯）,,,山形県最上郡大蔵村肘折
藤龍館,http://www.touryukan.com/,0241-68-2888,福島県南会津郡下郷町湯野上舘本乙1338
サニーランド湖南（市民福祉センター）,https://www.city.koriyama.fukushima.jp/213000/sani-randokonan.html,024-983-2277,福島県郡山市湖南町福良台畠8588
熱塩加納　保健福祉センター「夢の森」,http://www.kitakata-kanko.jp/category/detail.php?id=171,0241-36-3112,福島県喜多方市米岡下平乙609
会津本郷温泉湯陶里,http://www.aizu-misato.jp/spa/yutori/yutori_facilities.html,0242-56-4364,福島県大沼郡会津美里町六日町甲4106-1
東日本健康ランドカッパ王国,http://www.goko-ken.co.jp/kappa-oukoku/,024-583-5526,福島県伊達市原島63
新田川温泉はらまちユッサ,http://www.yussa.jp/main.html,0244-26-0026,福島県南相馬市深野荒戸沢15
ドライブ温泉,http://www.ashinomaki.com/?facilities,0242-92-3032,福島県会津若松市大戸町小谷湯平89
なかむらや旅館,http://iizaka-tomarou.net/hotels/view.php?hid=40,024-542-4050,福島県福島市飯坂町湯沢18
スカイピアあだたら,http://www.michinoeki-adachi.jp/skypia/,0243-24-3101,福島県二本松市上葉木坂2-3
古河市古河老人福祉センター ふれあいの湯,http://www.ibarakiguide.jp/seasons/onsen/west-area.html,0280-48-0328,茨城県古河市新久田285
中郷温泉 通りゃんせ,http://www.city.kitaibaraki.lg.jp/docs/2015021900176/,0293-44-0026,茨城県北茨城市中郷町日棚1748
フォレスパ大子,http://www.forespa-daigo.jp/,02957-2-6100,茨城県久慈郡大子町浅川2921
はぎ屋旅館,http://www.hagi-ya.com/,0294-52-2522,茨城県日立市水木町1-1-15
王国温泉 カピバラの湯（旧 那須五峰の湯）,http://www.nasu-oukoku.com/world/spa/spa.html,0287-77-2724,栃木県那須郡那須町大島みどりヶ丘
寿和温泉,http://www.iine-uonuma.jp/stay/higaeri_onsen/spa_suwa.html,025-796-3033,新潟県魚沼市穴沢20
宝仙閣,http://www.hosenkaku.jp/,0767-62-1225,石川県七尾市和倉町ヨ19-2
大子温泉 やみぞ（旧 余暇活用センターやみぞ）,http://www.yamizo.com/,0295-72-1511,茨城県久慈郡大子町矢田524-2
市民いこいの家「ふれあい荘」,http://www.city.tendo.yamagata.jp/tourism/onsen/ikoinoie_hureaisou.html,023-654-3636,山形県天童市鎌田1-12-18
秋田市 河辺岩見温泉（旧 天然温泉 岩見温泉）,http://www.iwami-onsen.jp/,018-883-2020,秋田県秋田市河辺三内字外川原101-1
クアドーム・ザ・ブーン,http://www.theboon.net/theboon/,018-827-2301,秋田県秋田市仁別マンタラメ213
ぬく森温泉ユメリア,http://www.obako.or.jp/ym/,0187-87-3100,秋田県大仙市刈和野山北ノ沢5-4
あいのの温泉鶴ヶ池荘,http://www.tsurugaikesou.com/,0182-53-2131,秋田県横手市山内土渕鶴ヶ池24-2
ハイジアパーク南陽,http://www2.plala.or.jp/hygeia/index.htm,0238-45-2200,山形県南陽市上野1855-10
米沢市森林体験交流センター白布森の館,,0238-55-2118,山形県米沢市関湯の入沢3934-18
櫛引温泉　ゆ～Town,http://www.u-town.info/,0235-57-4313,山形県鶴岡市三千刈清和159
成安温泉 いきいきの郷,http://kagayakinokai.or.jp/publics/index/16/,023-681-4770,山形県山形市成安425-2
パレス松風,http://www.shirataka.or.jp/index.html,0120-28-1004,山形県西置賜郡白鷹町十王5687-8
まむろ川温泉梅里苑,http://www.yume-net.org/docs/2015011600017/,0233-62-2373,山形県最上郡真室川町平岡894-2
川西町浴浴センターまどか,http://www.k-madoka.co.jp/,0238-42-4126,山形県東置賜郡川西町上小松5095-36
ホテルオークヒル,http://www.hoteloakhill.com/,023-694-2110,山形県山形市蔵王温泉756
寿荘 葉山共同浴場,http://kaminoyama-spa.com/spa/02/,023-673-3649,山形県上山市葉山5-70
新湯共同浴場 澤の湯,,,山形県上山市新湯5-6
心づくしの宿 源兵衛,http://ryokan-genbei.com/,0224-34-2124,宮城県刈田郡蔵王町遠刈田温泉仲町5-1
湯元第二名水亭,http://www.dai2-meisuitei.com/,0142-68-6677,北海道伊達市大滝区北湯沢温泉町300-7
新郷温泉館,http://www.vill.shingo.aomori.jp/07sight/onsenkan.html,0178-78-3050,青森県三戸郡新郷村西越温泉沢5-4
ナクア白神ホテル＆リゾート,http://www.naqua-shirakami.jp/,0173-72-1011,青森県西津軽郡鰺ヶ沢町鯵ヶ沢高原
不動温泉百万石,http://www.mizu-moto.co.jp/onsen/,019-697-1888,岩手県紫波郡矢巾町和味2-106-5
霊泉玉乃湯,,0192-55-6866,岩手県陸前高田市竹駒町上壺104-8
八幡平ロイヤルホテル,http://www.daiwaresort.jp/hachimantai/,0195-78-3311,岩手県八幡平市松尾寄木1-590-5
